PopName,Area,Sex,Age,AgeInterval,Type,Day,Month,Year,RefCode,Access,Population,NoteCode1,NoteCode2,NoteCode3,LDB
LTU,01,m,21,1,O,01,01,1973,10,O,24014,6,.,.,0
LTU,01,m,22,1,O,01,01,1973,10,O,24729,6,.,.,0
LTU,01,m,23,1,O,01,01,1973,10,O,24222,6,.,.,0
LTU,01,m,24,1,O,01,01,1973,10,O,23185,6,.,.,0
LTU,01,m,25,1,O,01,01,1973,10,O,21434,6,.,.,0
LTU,01,m,26,1,O,01,01,1973,10,O,20954,6,.,.,0
LTU,01,m,27,1,O,01,01,1973,10,O,21679,6,.,.,0
LTU,01,m,28,1,O,01,01,1973,10,O,19783,6,.,.,0
LTU,01,m,29,1,O,01,01,1973,10,O,21911,6,.,.,0
LTU,01,m,30,1,O,01,01,1973,10,O,24074,6,.,.,0
LTU,01,m,31,1,O,01,01,1973,10,O,24456,6,.,.,0
LTU,01,m,32,1,O,01,01,1973,10,O,23113,6,.,.,0
LTU,01,m,33,1,O,01,01,1973,10,O,22728,6,.,.,0
LTU,01,m,34,1,O,01,01,1973,10,O,23120,6,.,.,0
LTU,01,m,35,1,O,01,01,1973,10,O,23025,6,.,.,0
LTU,01,m,36,1,O,01,01,1973,10,O,23612,6,.,.,0
LTU,01,m,37,1,O,01,01,1973,10,O,22943,6,.,.,0
LTU,01,m,38,1,O,01,01,1973,10,O,21273,6,.,.,0
LTU,01,m,39,1,O,01,01,1973,10,O,22753,6,.,.,0
LTU,01,m,40,1,O,01,01,1973,10,O,22635,6,.,.,0
LTU,01,m,41,1,O,01,01,1973,10,O,21555,6,.,.,0
LTU,01,m,42,1,O,01,01,1973,10,O,22699,6,.,.,0
LTU,01,m,43,1,O,01,01,1973,10,O,22280,6,.,.,0
LTU,01,m,44,1,O,01,01,1973,10,O,22330,6,.,.,0
LTU,01,m,45,1,O,01,01,1973,10,O,20912,6,.,.,0
LTU,01,m,46,1,O,01,01,1973,10,O,16793,6,.,.,0
LTU,01,m,47,1,O,01,01,1973,10,O,16116,6,.,.,0
LTU,01,m,48,1,O,01,01,1973,10,O,15699,6,.,.,0
LTU,01,m,49,1,O,01,01,1973,10,O,15819,6,.,.,0
LTU,01,m,50,1,O,01,01,1973,10,O,15272,6,.,.,0
LTU,01,m,51,1,O,01,01,1973,10,O,13754,6,.,.,0
LTU,01,m,52,1,O,01,01,1973,10,O,13091,6,.,.,0
LTU,01,m,53,1,O,01,01,1973,10,O,10912,6,.,.,0
LTU,01,m,54,1,O,01,01,1973,10,O,8814,6,.,.,0
LTU,01,m,55,1,O,01,01,1973,10,O,8080,6,.,.,0
LTU,01,m,56,1,O,01,01,1973,10,O,9008,6,.,.,0
LTU,01,m,57,1,O,01,01,1973,10,O,8887,6,.,.,0
LTU,01,m,58,1,O,01,01,1973,10,O,10331,6,.,.,0
LTU,01,m,59,1,O,01,01,1973,10,O,10111,6,.,.,0
LTU,01,m,60,1,O,01,01,1973,10,O,10926,6,.,.,0
LTU,01,m,61,1,O,01,01,1973,10,O,10170,6,.,.,0
LTU,01,m,62,1,O,01,01,1973,10,O,9832,6,.,.,0
LTU,01,m,63,1,O,01,01,1973,10,O,10524,6,.,.,0
LTU,01,m,64,1,O,01,01,1973,10,O,16240,6,.,.,0
LTU,01,m,65,1,O,01,01,1973,10,O,15359,6,.,.,0
LTU,01,m,66,1,O,01,01,1973,10,O,13226,6,.,.,0
LTU,01,m,67,1,O,01,01,1973,10,O,11022,6,.,.,0
LTU,01,m,68,1,O,01,01,1973,10,O,10405,6,.,.,0
LTU,01,m,69,1,O,01,01,1973,10,O,9242,6,.,.,0
LTU,01,m,70,1,O,01,01,1973,10,O,8894,6,.,.,0
LTU,01,m,71,1,O,01,01,1973,10,O,7706,6,.,.,0
LTU,01,m,72,1,O,01,01,1973,10,O,7610,6,.,.,0
LTU,01,m,73,1,O,01,01,1973,10,O,6044,6,.,.,0
LTU,01,m,74,1,O,01,01,1973,10,O,5730,6,.,.,0
LTU,01,m,75,1,O,01,01,1973,10,O,5136,6,.,.,0
LTU,01,m,76,1,O,01,01,1973,10,O,4696,6,.,.,0
LTU,01,m,77,1,O,01,01,1973,10,O,4339,6,.,.,0
LTU,01,m,78,1,O,01,01,1973,10,O,4411,6,.,.,0
LTU,01,m,79,1,O,01,01,1973,10,O,3833,6,.,.,0
LTU,01,m,80,1,O,01,01,1973,10,O,3136,6,.,.,0
LTU,01,m,81,1,O,01,01,1973,10,O,2534,6,.,.,0
LTU,01,m,82,1,O,01,01,1973,10,O,2680,6,.,.,0
LTU,01,m,83,1,O,01,01,1973,10,O,1745,6,.,.,0
LTU,01,m,84,1,O,01,01,1973,10,O,1659,6,.,.,0
LTU,01,m,85,+,O,01,01,1973,10,O,5937,6,.,.,0
LTU,01,m,UNK,.,O,01,01,1973,10,O,0,6,.,.,0
LTU,01,m,TOT,.,O,01,01,1973,10,O,1518957,6,.,.,0
LTU,01,f,0,1,O,01,01,1973,10,O,27827,6,.,.,0
LTU,01,f,1,1,O,01,01,1973,10,O,27474,6,.,.,0
LTU,01,f,2,1,O,01,01,1973,10,O,27305,6,.,.,0
LTU,01,f,3,1,O,01,01,1973,10,O,26720,6,.,.,0
LTU,01,f,4,1,O,01,01,1973,10,O,26850,6,.,.,0
LTU,01,f,5,1,O,01,01,1973,10,O,26682,6,.,.,0
LTU,01,f,6,1,O,01,01,1973,10,O,26671,6,.,.,0
LTU,01,f,7,1,O,01,01,1973,10,O,26184,6,.,.,0
LTU,01,f,8,1,O,01,01,1973,10,O,27504,6,.,.,0
LTU,01,f,9,1,O,01,01,1973,10,O,27947,6,.,.,0
LTU,01,f,10,1,O,01,01,1973,10,O,29319,6,.,.,0
LTU,01,f,11,1,O,01,01,1973,10,O,29592,6,.,.,0
LTU,01,f,12,1,O,01,01,1973,10,O,29656,6,.,.,0
LTU,01,f,13,1,O,01,01,1973,10,O,29041,6,.,.,0
LTU,01,f,14,1,O,01,01,1973,10,O,29103,6,.,.,0
LTU,01,f,15,1,O,01,01,1973,10,O,27239,6,.,.,0
LTU,01,f,16,1,O,01,01,1973,10,O,25798,6,.,.,0
LTU,01,f,17,1,O,01,01,1973,10,O,25691,6,.,.,0
LTU,01,f,18,1,O,01,01,1973,10,O,24453,6,.,.,0
LTU,01,f,19,1,O,01,01,1973,10,O,23093,6,.,.,0
LTU,01,f,20,1,O,01,01,1973,10,O,23349,6,.,.,0
LTU,01,f,21,1,O,01,01,1973,10,O,22818,6,.,.,0
LTU,01,f,22,1,O,01,01,1973,10,O,23756,6,.,.,0
LTU,01,f,23,1,O,01,01,1973,10,O,23804,6,.,.,0
LTU,01,f,24,1,O,01,01,1973,10,O,23236,6,.,.,0
LTU,01,f,25,1,O,01,01,1973,10,O,21379,6,.,.,0
LTU,01,f,26,1,O,01,01,1973,10,O,20894,6,.,.,0
LTU,01,f,27,1,O,01,01,1973,10,O,22741,6,.,.,0
LTU,01,f,28,1,O,01,01,1973,10,O,20311,6,.,.,0
LTU,01,f,29,1,O,01,01,1973,10,O,22863,6,.,.,0
LTU,01,f,30,1,O,01,01,1973,10,O,25200,6,.,.,0
LTU,01,f,31,1,O,01,01,1973,10,O,24976,6,.,.,0
LTU,01,f,32,1,O,01,01,1973,10,O,23386,6,.,.,0
LTU,01,f,33,1,O,01,01,1973,10,O,24229,6,.,.,0
LTU,01,f,34,1,O,01,01,1973,10,O,24764,6,.,.,0
LTU,01,f,35,1,O,01,01,1973,10,O,25268,6,.,.,0
LTU,01,f,36,1,O,01,01,1973,10,O,26133,6,.,.,0
LTU,01,f,37,1,O,01,01,1973,10,O,24845,6,.,.,0
LTU,01,f,38,1,O,01,01,1973,10,O,23554,6,.,.,0
LTU,01,f,39,1,O,01,01,1973,10,O,25139,6,.,.,0
LTU,01,f,40,1,O,01,01,1973,10,O,25758,6,.,.,0
LTU,01,f,41,1,O,01,01,1973,10,O,23896,6,.,.,0
LTU,01,f,42,1,O,01,01,1973,10,O,25143,6,.,.,0
LTU,01,f,43,1,O,01,01,1973,10,O,24834,6,.,.,0
LTU,01,f,44,1,O,01,01,1973,10,O,26156,6,.,.,0
LTU,01,f,45,1,O,01,01,1973,10,O,24390,6,.,.,0
LTU,01,f,46,1,O,01,01,1973,10,O,23816,6,.,.,0
LTU,01,f,47,1,O,01,01,1973,10,O,23645,6,.,.,0
LTU,01,f,48,1,O,01,01,1973,10,O,22754,6,.,.,0
LTU,01,f,49,1,O,01,01,1973,10,O,23114,6,.,.,0
LTU,01,f,50,1,O,01,01,1973,10,O,22254,6,.,.,0
LTU,01,f,51,1,O,01,01,1973,10,O,19035,6,.,.,0
LTU,01,f,52,1,O,01,01,1973,10,O,17719,6,.,.,0
LTU,01,f,53,1,O,01,01,1973,10,O,14951,6,.,.,0
LTU,01,f,54,1,O,01,01,1973,10,O,12811,6,.,.,0
LTU,01,f,55,1,O,01,01,1973,10,O,11270,6,.,.,0
LTU,01,f,56,1,O,01,01,1973,10,O,12825,6,.,.,0
LTU,01,f,57,1,O,01,01,1973,10,O,13296,6,.,.,0
LTU,01,f,58,1,O,01,01,1973,10,O,16285,6,.,.,0
LTU,01,f,59,1,O,01,01,1973,10,O,16044,6,.,.,0
LTU,01,f,60,1,O,01,01,1973,10,O,17369,6,.,.,0
LTU,01,f,61,1,O,01,01,1973,10,O,16397,6,.,.,0
LTU,01,f,62,1,O,01,01,1973,10,O,16895,6,.,.,0
LTU,01,f,63,1,O,01,01,1973,10,O,16832,6,.,.,0
LTU,01,f,64,1,O,01,01,1973,10,O,16209,6,.,.,0
LTU,01,f,65,1,O,01,01,1973,10,O,15975,6,.,.,0
LTU,01,f,66,1,O,01,01,1973,10,O,15705,6,.,.,0
LTU,01,f,67,1,O,01,01,1973,10,O,14869,6,.,.,0
LTU,01,f,68,1,O,01,01,1973,10,O,14441,6,.,.,0
LTU,01,f,69,1,O,01,01,1973,10,O,13818,6,.,.,0
LTU,01,f,70,1,O,01,01,1973,10,O,13472,6,.,.,0
LTU,01,f,71,1,O,01,01,1973,10,O,12796,6,.,.,0
LTU,01,f,72,1,O,01,01,1973,10,O,12423,6,.,.,0
LTU,01,f,73,1,O,01,01,1973,10,O,11158,6,.,.,0
LTU,01,f,74,1,O,01,01,1973,10,O,9821,6,.,.,0
LTU,01,f,75,1,O,01,01,1973,10,O,8899,6,.,.,0
LTU,01,f,76,1,O,01,01,1973,10,O,8477,6,.,.,0
LTU,01,f,77,1,O,01,01,1973,10,O,8401,6,.,.,0
LTU,01,f,78,1,O,01,01,1973,10,O,6676,6,.,.,0
LTU,01,f,79,1,O,01,01,1973,10,O,5379,6,.,.,0
LTU,01,f,80,1,O,01,01,1973,10,O,4733,6,.,.,0
LTU,01,f,81,1,O,01,01,1973,10,O,4363,6,.,.,0
LTU,01,f,82,1,O,01,01,1973,10,O,5428,6,.,.,0
LTU,01,f,83,1,O,01,01,1973,10,O,4582,6,.,.,0
LTU,01,f,84,1,O,01,01,1973,10,O,3778,6,.,.,0
LTU,01,f,85,+,O,01,01,1973,10,O,14955,6,.,.,0
LTU,01,f,UNK,.,O,01,01,1973,10,O,0,6,.,.,0
LTU,01,f,TOT,.,O,01,01,1973,10,O,1710641,6,.,.,0
LTU,01,m,0,1,O,01,01,1974,10,O,27500,6,.,.,0
LTU,01,m,1,1,O,01,01,1974,10,O,28180,6,.,.,0
LTU,01,m,2,1,O,01,01,1974,10,O,28233,6,.,.,0
LTU,01,m,3,1,O,01,01,1974,10,O,28414,6,.,.,0
LTU,01,m,4,1,O,01,01,1974,10,O,27782,6,.,.,0
LTU,01,m,5,1,O,01,01,1974,10,O,27710,6,.,.,0
LTU,01,m,6,1,O,01,01,1974,10,O,26732,6,.,.,0
LTU,01,m,7,1,O,01,01,1974,10,O,27692,6,.,.,0
LTU,01,m,8,1,O,01,01,1974,10,O,27367,6,.,.,0
LTU,01,m,9,1,O,01,01,1974,10,O,28507,6,.,.,0
LTU,01,m,10,1,O,01,01,1974,10,O,29043,6,.,.,0
LTU,01,m,11,1,O,01,01,1974,10,O,30171,6,.,.,0
LTU,01,m,12,1,O,01,01,1974,10,O,30829,6,.,.,0
LTU,01,m,13,1,O,01,01,1974,10,O,31394,6,.,.,0
LTU,01,m,14,1,O,01,01,1974,10,O,31123,6,.,.,0
LTU,01,m,15,1,O,01,01,1974,10,O,30456,6,.,.,0
LTU,01,m,16,1,O,01,01,1974,10,O,28195,6,.,.,0
LTU,01,m,17,1,O,01,01,1974,10,O,26065,6,.,.,0
LTU,01,m,18,1,O,01,01,1974,10,O,26550,6,.,.,0
LTU,01,m,19,1,O,01,01,1974,10,O,26201,6,.,.,0
LTU,01,m,20,1,O,01,01,1974,10,O,23708,6,.,.,0
LTU,01,m,21,1,O,01,01,1974,10,O,23554,6,.,.,0
LTU,01,m,22,1,O,01,01,1974,10,O,24066,6,.,.,0
LTU,01,m,23,1,O,01,01,1974,10,O,24841,6,.,.,0
LTU,01,m,24,1,O,01,01,1974,10,O,24361,6,.,.,0
LTU,01,m,25,1,O,01,01,1974,10,O,23330,6,.,.,0
LTU,01,m,26,1,O,01,01,1974,10,O,21361,6,.,.,0
LTU,01,m,27,1,O,01,01,1974,10,O,20931,6,.,.,0
LTU,01,m,28,1,O,01,01,1974,10,O,21709,6,.,.,0
LTU,01,m,29,1,O,01,01,1974,10,O,19742,6,.,.,0
LTU,01,m,30,1,O,01,01,1974,10,O,21916,6,.,.,0
LTU,01,m,31,1,O,01,01,1974,10,O,24055,6,.,.,0
LTU,01,m,32,1,O,01,01,1974,10,O,24414,6,.,.,0
LTU,01,m,33,1,O,01,01,1974,10,O,23129,6,.,.,0
LTU,01,m,34,1,O,01,01,1974,10,O,22726,6,.,.,0
LTU,01,m,35,1,O,01,01,1974,10,O,23034,6,.,.,0
LTU,01,m,36,1,O,01,01,1974,10,O,22946,6,.,.,0
LTU,01,m,37,1,O,01,01,1974,10,O,23461,6,.,.,0
LTU,01,m,38,1,O,01,01,1974,10,O,22855,6,.,.,0
LTU,01,m,39,1,O,01,01,1974,10,O,21149,6,.,.,0
LTU,01,m,40,1,O,01,01,1974,10,O,22714,6,.,.,0
LTU,01,m,41,1,O,01,01,1974,10,O,22551,6,.,.,0
LTU,01,m,42,1,O,01,01,1974,10,O,21456,6,.,.,0
LTU,01,m,43,1,O,01,01,1974,10,O,22591,6,.,.,0
LTU,01,m,44,1,O,01,01,1974,10,O,22097,6,.,.,0
LTU,01,m,45,1,O,01,01,1974,10,O,22258,6,.,.,0
LTU,01,m,46,1,O,01,01,1974,10,O,20745,6,.,.,0
LTU,01,m,47,1,O,01,01,1974,10,O,16664,6,.,.,0
LTU,01,m,48,1,O,01,01,1974,10,O,15997,6,.,.,0
LTU,01,m,49,1,O,01,01,1974,10,O,15540,6,.,.,0
LTU,01,m,50,1,O,01,01,1974,10,O,15703,6,.,.,0
LTU,01,m,51,1,O,01,01,1974,10,O,15137,6,.,.,0
LTU,01,m,52,1,O,01,01,1974,10,O,13608,6,.,.,0
LTU,01,m,53,1,O,01,01,1974,10,O,12935,6,.,.,0
LTU,01,m,54,1,O,01,01,1974,10,O,10773,6,.,.,0
LTU,01,m,55,1,O,01,01,1974,10,O,8753,6,.,.,0
LTU,01,m,56,1,O,01,01,1974,10,O,7960,6,.,.,0
LTU,01,m,57,1,O,01,01,1974,10,O,8886,6,.,.,0
LTU,01,m,58,1,O,01,01,1974,10,O,8752,6,.,.,0
LTU,01,m,59,1,O,01,01,1974,10,O,10169,6,.,.,0
LTU,01,m,60,1,O,01,01,1974,10,O,10022,6,.,.,0
LTU,01,m,61,1,O,01,01,1974,10,O,10673,6,.,.,0
LTU,01,m,62,1,O,01,01,1974,10,O,10057,6,.,.,0
LTU,01,m,63,1,O,01,01,1974,10,O,9600,6,.,.,0
LTU,01,m,64,1,O,01,01,1974,10,O,10170,6,.,.,0
LTU,01,m,65,1,O,01,01,1974,10,O,15723,6,.,.,0
LTU,01,m,66,1,O,01,01,1974,10,O,14842,6,.,.,0
LTU,01,m,67,1,O,01,01,1974,10,O,12743,6,.,.,0
LTU,01,m,68,1,O,01,01,1974,10,O,10598,6,.,.,0
LTU,01,m,69,1,O,01,01,1974,10,O,9961,6,.,.,0
LTU,01,m,70,1,O,01,01,1974,10,O,8824,6,.,.,0
LTU,01,m,71,1,O,01,01,1974,10,O,8527,6,.,.,0
LTU,01,m,72,1,O,01,01,1974,10,O,7269,6,.,.,0
LTU,01,m,73,1,O,01,01,1974,10,O,7239,6,.,.,0
LTU,01,m,74,1,O,01,01,1974,10,O,5662,6,.,.,0
LTU,01,m,75,1,O,01,01,1974,10,O,5433,6,.,.,0
LTU,01,m,76,1,O,01,01,1974,10,O,4784,6,.,.,0
LTU,01,m,77,1,O,01,01,1974,10,O,4338,6,.,.,0
LTU,01,m,78,1,O,01,01,1974,10,O,3950,6,.,.,0
LTU,01,m,79,1,O,01,01,1974,10,O,4007,6,.,.,0
LTU,01,m,80,1,O,01,01,1974,10,O,3470,6,.,.,0
LTU,01,m,81,1,O,01,01,1974,10,O,2796,6,.,.,0
LTU,01,m,82,1,O,01,01,1974,10,O,2265,6,.,.,0
LTU,01,m,83,1,O,01,01,1974,10,O,2372,6,.,.,0
LTU,01,m,84,1,O,01,01,1974,10,O,1526,6,.,.,0
LTU,01,m,85,+,O,01,01,1974,10,O,6452,6,.,.,0
LTU,01,m,UNK,.,O,01,01,1974,10,O,0,6,.,.,0
LTU,01,m,TOT,.,O,01,01,1974,10,O,1534024,6,.,.,0
LTU,01,f,0,1,O,01,01,1974,10,O,26580,6,.,.,0
LTU,01,f,1,1,O,01,01,1974,10,O,27334,6,.,.,0
LTU,01,f,2,1,O,01,01,1974,10,O,27322,6,.,.,0
LTU,01,f,3,1,O,01,01,1974,10,O,27295,6,.,.,0
LTU,01,f,4,1,O,01,01,1974,10,O,26699,6,.,.,0
LTU,01,f,5,1,O,01,01,1974,10,O,26885,6,.,.,0
LTU,01,f,6,1,O,01,01,1974,10,O,26683,6,.,.,0
LTU,01,f,7,1,O,01,01,1974,10,O,26685,6,.,.,0
LTU,01,f,8,1,O,01,01,1974,10,O,26188,6,.,.,0
LTU,01,f,9,1,O,01,01,1974,10,O,27470,6,.,.,0
LTU,01,f,10,1,O,01,01,1974,10,O,27915,6,.,.,0
LTU,01,f,11,1,O,01,01,1974,10,O,29249,6,.,.,0
LTU,01,f,12,1,O,01,01,1974,10,O,29593,6,.,.,0
LTU,01,f,13,1,O,01,01,1974,10,O,29641,6,.,.,0
LTU,01,f,14,1,O,01,01,1974,10,O,28965,6,.,.,0
LTU,01,f,15,1,O,01,01,1974,10,O,29239,6,.,.,0
LTU,01,f,16,1,O,01,01,1974,10,O,27278,6,.,.,0
LTU,01,f,17,1,O,01,01,1974,10,O,25717,6,.,.,0
LTU,01,f,18,1,O,01,01,1974,10,O,25774,6,.,.,0
LTU,01,f,19,1,O,01,01,1974,10,O,24489,6,.,.,0
LTU,01,f,20,1,O,01,01,1974,10,O,23076,6,.,.,0
LTU,01,f,21,1,O,01,01,1974,10,O,23335,6,.,.,0
LTU,01,f,22,1,O,01,01,1974,10,O,23036,6,.,.,0
LTU,01,f,23,1,O,01,01,1974,10,O,23978,6,.,.,0
LTU,01,f,24,1,O,01,01,1974,10,O,24096,6,.,.,0
LTU,01,f,25,1,O,01,01,1974,10,O,23568,6,.,.,0
LTU,01,f,26,1,O,01,01,1974,10,O,21408,6,.,.,0
LTU,01,f,27,1,O,01,01,1974,10,O,21001,6,.,.,0
LTU,01,f,28,1,O,01,01,1974,10,O,22833,6,.,.,0
LTU,01,f,29,1,O,01,01,1974,10,O,20367,6,.,.,0
LTU,01,f,30,1,O,01,01,1974,10,O,22917,6,.,.,0
LTU,01,f,31,1,O,01,01,1974,10,O,25313,6,.,.,0
LTU,01,f,32,1,O,01,01,1974,10,O,25010,6,.,.,0
LTU,01,f,33,1,O,01,01,1974,10,O,23452,6,.,.,0
LTU,01,f,34,1,O,01,01,1974,10,O,24231,6,.,.,0
LTU,01,f,35,1,O,01,01,1974,10,O,24824,6,.,.,0
LTU,01,f,36,1,O,01,01,1974,10,O,25238,6,.,.,0
LTU,01,f,37,1,O,01,01,1974,10,O,26113,6,.,.,0
LTU,01,f,38,1,O,01,01,1974,10,O,24849,6,.,.,0
LTU,01,f,39,1,O,01,01,1974,10,O,23545,6,.,.,0
LTU,01,f,40,1,O,01,01,1974,10,O,25172,6,.,.,0
LTU,01,f,41,1,O,01,01,1974,10,O,25740,6,.,.,0
LTU,01,f,42,1,O,01,01,1974,10,O,23862,6,.,.,0
LTU,01,f,43,1,O,01,01,1974,10,O,25106,6,.,.,0
LTU,01,f,44,1,O,01,01,1974,10,O,24711,6,.,.,0
LTU,01,f,45,1,O,01,01,1974,10,O,26018,6,.,.,0
LTU,01,f,46,1,O,01,01,1974,10,O,24316,6,.,.,0
LTU,01,f,47,1,O,01,01,1974,10,O,23738,6,.,.,0
LTU,01,f,48,1,O,01,01,1974,10,O,23569,6,.,.,0
LTU,01,f,49,1,O,01,01,1974,10,O,22638,6,.,.,0
LTU,01,f,50,1,O,01,01,1974,10,O,23004,6,.,.,0
LTU,01,f,51,1,O,01,01,1974,10,O,22178,6,.,.,0
LTU,01,f,52,1,O,01,01,1974,10,O,18917,6,.,.,0
LTU,01,f,53,1,O,01,01,1974,10,O,17678,6,.,.,0
LTU,01,f,54,1,O,01,01,1974,10,O,14915,6,.,.,0
LTU,01,f,55,1,O,01,01,1974,10,O,12800,6,.,.,0
LTU,01,f,56,1,O,01,01,1974,10,O,11200,6,.,.,0
LTU,01,f,57,1,O,01,01,1974,10,O,12772,6,.,.,0
LTU,01,f,58,1,O,01,01,1974,10,O,13218,6,.,.,0
LTU,01,f,59,1,O,01,01,1974,10,O,16067,6,.,.,0
LTU,01,f,60,1,O,01,01,1974,10,O,15929,6,.,.,0
LTU,01,f,61,1,O,01,01,1974,10,O,17181,6,.,.,0
LTU,01,f,62,1,O,01,01,1974,10,O,16275,6,.,.,0
LTU,01,f,63,1,O,01,01,1974,10,O,16687,6,.,.,0
LTU,01,f,64,1,O,01,01,1974,10,O,16544,6,.,.,0
LTU,01,f,65,1,O,01,01,1974,10,O,16038,6,.,.,0
LTU,01,f,66,1,O,01,01,1974,10,O,15691,6,.,.,0
LTU,01,f,67,1,O,01,01,1974,10,O,15423,6,.,.,0
LTU,01,f,68,1,O,01,01,1974,10,O,14594,6,.,.,0
LTU,01,f,69,1,O,01,01,1974,10,O,14048,6,.,.,0
LTU,01,f,70,1,O,01,01,1974,10,O,13404,6,.,.,0
LTU,01,f,71,1,O,01,01,1974,10,O,13077,6,.,.,0
LTU,01,f,72,1,O,01,01,1974,10,O,12377,6,.,.,0
LTU,01,f,73,1,O,01,01,1974,10,O,12054,6,.,.,0
LTU,01,f,74,1,O,01,01,1974,10,O,10704,6,.,.,0
LTU,01,f,75,1,O,01,01,1974,10,O,9426,6,.,.,0
LTU,01,f,76,1,O,01,01,1974,10,O,8375,6,.,.,0
LTU,01,f,77,1,O,01,01,1974,10,O,7962,6,.,.,0
LTU,01,f,78,1,O,01,01,1974,10,O,7859,6,.,.,0
LTU,01,f,79,1,O,01,01,1974,10,O,6143,6,.,.,0
LTU,01,f,80,1,O,01,01,1974,10,O,4995,6,.,.,0
LTU,01,f,81,1,O,01,01,1974,10,O,4360,6,.,.,0
LTU,01,f,82,1,O,01,01,1974,10,O,3950,6,.,.,0
LTU,01,f,83,1,O,01,01,1974,10,O,4945,6,.,.,0
LTU,01,f,84,1,O,01,01,1974,10,O,4051,6,.,.,0
LTU,01,f,85,+,O,01,01,1974,10,O,16351,6,.,.,0
LTU,01,f,UNK,.,O,01,01,1974,10,O,0,6,.,.,0
LTU,01,f,TOT,.,O,01,01,1974,10,O,1725253,6,.,.,0
LTU,01,m,0,1,O,01,01,1975,10,O,27167,6,.,.,0
LTU,01,m,1,1,O,01,01,1975,10,O,26787,6,.,.,0
LTU,01,m,2,1,O,01,01,1975,10,O,28050,6,.,.,0
LTU,01,m,3,1,O,01,01,1975,10,O,28163,6,.,.,0
LTU,01,m,4,1,O,01,01,1975,10,O,28394,6,.,.,0
LTU,01,m,5,1,O,01,01,1975,10,O,27771,6,.,.,0
LTU,01,m,6,1,O,01,01,1975,10,O,27736,6,.,.,0
LTU,01,m,7,1,O,01,01,1975,10,O,26720,6,.,.,0
LTU,01,m,8,1,O,01,01,1975,10,O,27721,6,.,.,0
LTU,01,m,9,1,O,01,01,1975,10,O,27343,6,.,.,0
LTU,01,m,10,1,O,01,01,1975,10,O,28521,6,.,.,0
LTU,01,m,11,1,O,01,01,1975,10,O,29068,6,.,.,0
LTU,01,m,12,1,O,01,01,1975,10,O,30139,6,.,.,0
LTU,01,m,13,1,O,01,01,1975,10,O,30791,6,.,.,0
LTU,01,m,14,1,O,01,01,1975,10,O,31367,6,.,.,0
LTU,01,m,15,1,O,01,01,1975,10,O,31245,6,.,.,0
LTU,01,m,16,1,O,01,01,1975,10,O,30612,6,.,.,0
LTU,01,m,17,1,O,01,01,1975,10,O,28344,6,.,.,0
LTU,01,m,18,1,O,01,01,1975,10,O,26105,6,.,.,0
LTU,01,m,19,1,O,01,01,1975,10,O,26596,6,.,.,0
LTU,01,m,20,1,O,01,01,1975,10,O,26241,6,.,.,0
LTU,01,m,21,1,O,01,01,1975,10,O,23859,6,.,.,0
LTU,01,m,22,1,O,01,01,1975,10,O,23813,6,.,.,0
LTU,01,m,23,1,O,01,01,1975,10,O,24171,6,.,.,0
LTU,01,m,24,1,O,01,01,1975,10,O,25006,6,.,.,0
LTU,01,m,25,1,O,01,01,1975,10,O,24521,6,.,.,0
LTU,01,m,26,1,O,01,01,1975,10,O,23435,6,.,.,0
LTU,01,m,27,1,O,01,01,1975,10,O,21287,6,.,.,0
LTU,01,m,28,1,O,01,01,1975,10,O,20890,6,.,.,0
LTU,01,m,29,1,O,01,01,1975,10,O,21721,6,.,.,0
LTU,01,m,30,1,O,01,01,1975,10,O,19685,6,.,.,0
LTU,01,m,31,1,O,01,01,1975,10,O,21900,6,.,.,0
LTU,01,m,32,1,O,01,01,1975,10,O,24027,6,.,.,0
LTU,01,m,33,1,O,01,01,1975,10,O,24347,6,.,.,0
LTU,01,m,34,1,O,01,01,1975,10,O,23158,6,.,.,0
LTU,01,m,35,1,O,01,01,1975,10,O,22705,6,.,.,0
LTU,01,m,36,1,O,01,01,1975,10,O,22922,6,.,.,0
LTU,01,m,37,1,O,01,01,1975,10,O,22869,6,.,.,0
LTU,01,m,38,1,O,01,01,1975,10,O,23309,6,.,.,0
LTU,01,m,39,1,O,01,01,1975,10,O,22756,6,.,.,0
LTU,01,m,40,1,O,01,01,1975,10,O,21021,6,.,.,0
LTU,01,m,41,1,O,01,01,1975,10,O,22619,6,.,.,0
LTU,01,m,42,1,O,01,01,1975,10,O,22448,6,.,.,0
LTU,01,m,43,1,O,01,01,1975,10,O,21348,6,.,.,0
LTU,01,m,44,1,O,01,01,1975,10,O,22483,6,.,.,0
LTU,01,m,45,1,O,01,01,1975,10,O,21913,6,.,.,0
LTU,01,m,46,1,O,01,01,1975,10,O,22101,6,.,.,0
LTU,01,m,47,1,O,01,01,1975,10,O,20521,6,.,.,0
LTU,01,m,48,1,O,01,01,1975,10,O,16518,6,.,.,0
LTU,01,m,49,1,O,01,01,1975,10,O,15865,6,.,.,0
LTU,01,m,50,1,O,01,01,1975,10,O,15375,6,.,.,0
LTU,01,m,51,1,O,01,01,1975,10,O,15537,6,.,.,0
LTU,01,m,52,1,O,01,01,1975,10,O,14969,6,.,.,0
LTU,01,m,53,1,O,01,01,1975,10,O,13438,6,.,.,0
LTU,01,m,54,1,O,01,01,1975,10,O,12769,6,.,.,0
