PopName,Area,Year,YearReg,Month,Vital,RefCode,Access,Births,NoteCode1,NoteCode2,NoteCode3,LDB
AUT,1,1947,1947,12,1,26,O,9855,.,.,.,1
AUT,1,1947,1947,TOT,1,26,O,128953,.,.,.,1
AUT,1,1948,1948,1,1,26,O,11178,.,.,.,1
AUT,1,1948,1948,2,1,26,O,10706,.,.,.,1
AUT,1,1948,1948,3,1,26,O,11205,.,.,.,1
AUT,1,1948,1948,4,1,26,O,10070,.,.,.,1
AUT,1,1948,1948,5,1,26,O,10290,.,.,.,1
AUT,1,1948,1948,6,1,26,O,9768,.,.,.,1
AUT,1,1948,1948,7,1,26,O,10153,.,.,.,1
AUT,1,1948,1948,8,1,26,O,9928,.,.,.,1
AUT,1,1948,1948,9,1,26,O,10162,.,.,.,1
AUT,1,1948,1948,10,1,26,O,10051,.,.,.,1
AUT,1,1948,1948,11,1,26,O,9524,.,.,.,1
AUT,1,1948,1948,12,1,26,O,10186,.,.,.,1
AUT,1,1948,1948,TOT,1,26,O,123221,.,.,.,1
AUT,1,1949,1949,1,1,26,O,10683,.,.,.,1
AUT,1,1949,1949,2,1,26,O,10152,.,.,.,1
AUT,1,1949,1949,3,1,26,O,10517,.,.,.,1
AUT,1,1949,1949,4,1,26,O,9869,.,.,.,1
AUT,1,1949,1949,5,1,26,O,9943,.,.,.,1
AUT,1,1949,1949,6,1,26,O,9282,.,.,.,1
AUT,1,1949,1949,7,1,26,O,9500,.,.,.,1
AUT,1,1949,1949,8,1,26,O,9118,.,.,.,1
AUT,1,1949,1949,9,1,26,O,9147,.,.,.,1
AUT,1,1949,1949,10,1,26,O,8322,.,.,.,1
AUT,1,1949,1949,11,1,26,O,8342,.,.,.,1
AUT,1,1949,1949,12,1,26,O,8500,.,.,.,1
AUT,1,1949,1949,TOT,1,26,O,113375,.,.,.,1
AUT,1,1950,1950,1,1,26,O,9487,.,.,.,1
AUT,1,1950,1950,2,1,26,O,8992,.,.,.,1
AUT,1,1950,1950,3,1,26,O,10086,.,.,.,1
AUT,1,1950,1950,4,1,26,O,9466,.,.,.,1
AUT,1,1950,1950,5,1,26,O,9508,.,.,.,1
AUT,1,1950,1950,6,1,26,O,8768,.,.,.,1
AUT,1,1950,1950,7,1,26,O,8997,.,.,.,1
AUT,1,1950,1950,8,1,26,O,8491,.,.,.,1
AUT,1,1950,1950,9,1,26,O,8730,.,.,.,1
AUT,1,1950,1950,10,1,26,O,8506,.,.,.,1
AUT,1,1950,1950,11,1,26,O,8347,.,.,.,1
AUT,1,1950,1950,12,1,26,O,8476,.,.,.,1
AUT,1,1950,1950,TOT,1,26,O,107854,.,.,.,1
AUT,1,1951,1951,1,1,26,O,9017,.,.,.,1
AUT,1,1951,1951,2,1,26,O,8589,.,.,.,1
AUT,1,1951,1951,3,1,26,O,9395,.,.,.,1
AUT,1,1951,1951,4,1,26,O,8860,.,.,.,1
AUT,1,1951,1951,5,1,26,O,9160,.,.,.,1
AUT,1,1951,1951,6,1,26,O,8353,.,.,.,1
AUT,1,1951,1951,7,1,26,O,8640,.,.,.,1
AUT,1,1951,1951,8,1,26,O,8220,.,.,.,1
AUT,1,1951,1951,9,1,26,O,8423,.,.,.,1
AUT,1,1951,1951,10,1,26,O,8344,.,.,.,1
AUT,1,1951,1951,11,1,26,O,7641,.,.,.,1
AUT,1,1951,1951,12,1,26,O,8122,.,.,.,1
AUT,1,1951,1951,TOT,1,26,O,102764,.,.,.,1
AUT,1,1952,1952,1,1,26,O,8814,.,.,.,1
AUT,1,1952,1952,2,1,26,O,8643,.,.,.,1
AUT,1,1952,1952,3,1,26,O,9319,.,.,.,1
AUT,1,1952,1952,4,1,26,O,9024,.,.,.,1
AUT,1,1952,1952,5,1,26,O,9093,.,.,.,1
AUT,1,1952,1952,6,1,26,O,8362,.,.,.,1
AUT,1,1952,1952,7,1,26,O,8320,.,.,.,1
AUT,1,1952,1952,8,1,26,O,8477,.,.,.,1
AUT,1,1952,1952,9,1,26,O,8622,.,.,.,1
AUT,1,1952,1952,10,1,26,O,8181,.,.,.,1
AUT,1,1952,1952,11,1,26,O,8075,.,.,.,1
AUT,1,1952,1952,12,1,26,O,8082,.,.,.,1
AUT,1,1952,1952,TOT,1,26,O,103012,.,.,.,1
AUT,1,1953,1953,1,1,26,O,8860,.,.,.,1
AUT,1,1953,1953,2,1,26,O,8434,.,.,.,1
AUT,1,1953,1953,3,1,26,O,9486,.,.,.,1
AUT,1,1953,1953,4,1,26,O,8966,.,.,.,1
AUT,1,1953,1953,5,1,26,O,9157,.,.,.,1
AUT,1,1953,1953,6,1,26,O,8288,.,.,.,1
AUT,1,1953,1953,7,1,26,O,8637,.,.,.,1
AUT,1,1953,1953,8,1,26,O,8279,.,.,.,1
AUT,1,1953,1953,9,1,26,O,8300,.,.,.,1
AUT,1,1953,1953,10,1,26,O,8250,.,.,.,1
AUT,1,1953,1953,11,1,26,O,7782,.,.,.,1
AUT,1,1953,1953,12,1,26,O,8428,.,.,.,1
AUT,1,1953,1953,TOT,1,26,O,102867,.,.,.,1
AUT,1,1954,1954,1,1,26,O,9230,.,.,.,1
AUT,1,1954,1954,2,1,26,O,8688,.,.,.,1
AUT,1,1954,1954,3,1,26,O,9343,.,.,.,1
AUT,1,1954,1954,4,1,26,O,8641,.,.,.,1
AUT,1,1954,1954,5,1,26,O,9254,.,.,.,1
AUT,1,1954,1954,6,1,26,O,8480,.,.,.,1
AUT,1,1954,1954,7,1,26,O,8507,.,.,.,1
AUT,1,1954,1954,8,1,26,O,8254,.,.,.,1
AUT,1,1954,1954,9,1,26,O,8622,.,.,.,1
AUT,1,1954,1954,10,1,26,O,8167,.,.,.,1
AUT,1,1954,1954,11,1,26,O,8207,.,.,.,1
AUT,1,1954,1954,12,1,26,O,8592,.,.,.,1
AUT,1,1954,1954,TOT,1,26,O,103985,.,.,.,1
AUT,1,1955,1955,1,1,26,O,9171,.,.,.,1
AUT,1,1955,1955,2,1,26,O,8883,.,.,.,1
AUT,1,1955,1955,3,1,26,O,9795,.,.,.,1
AUT,1,1955,1955,4,1,26,O,9262,.,.,.,1
AUT,1,1955,1955,5,1,26,O,9666,.,.,.,1
AUT,1,1955,1955,6,1,26,O,8805,.,.,.,1
AUT,1,1955,1955,7,1,26,O,8852,.,.,.,1
AUT,1,1955,1955,8,1,26,O,8900,.,.,.,1
AUT,1,1955,1955,9,1,26,O,9001,.,.,.,1
AUT,1,1955,1955,10,1,26,O,8925,.,.,.,1
AUT,1,1955,1955,11,1,26,O,8446,.,.,.,1
AUT,1,1955,1955,12,1,26,O,8869,.,.,.,1
AUT,1,1955,1955,TOT,1,26,O,108575,.,.,.,1
AUT,1,1956,1956,1,1,26,O,9647,.,.,.,1
AUT,1,1956,1956,2,1,26,O,9980,.,.,.,1
AUT,1,1956,1956,3,1,26,O,10606,.,.,.,1
AUT,1,1956,1956,4,1,26,O,9756,.,.,.,1
AUT,1,1956,1956,5,1,26,O,10131,.,.,.,1
AUT,1,1956,1956,6,1,26,O,9082,.,.,.,1
AUT,1,1956,1956,7,1,26,O,9606,.,.,.,1
AUT,1,1956,1956,8,1,26,O,9628,.,.,.,1
AUT,1,1956,1956,9,1,26,O,9712,.,.,.,1
AUT,1,1956,1956,10,1,26,O,9360,.,.,.,1
AUT,1,1956,1956,11,1,26,O,9044,.,.,.,1
AUT,1,1956,1956,12,1,26,O,9275,.,.,.,1
AUT,1,1956,1956,TOT,1,26,O,115827,.,.,.,1
AUT,1,1957,1957,1,1,26,O,10160,.,.,.,1
AUT,1,1957,1957,2,1,26,O,9729,.,.,.,1
AUT,1,1957,1957,3,1,26,O,10789,.,.,.,1
AUT,1,1957,1957,4,1,26,O,10479,.,.,.,1
AUT,1,1957,1957,5,1,26,O,10488,.,.,.,1
AUT,1,1957,1957,6,1,26,O,9759,.,.,.,1
AUT,1,1957,1957,7,1,26,O,9313,.,.,.,1
AUT,1,1957,1957,8,1,26,O,9413,.,.,.,1
AUT,1,1957,1957,9,1,26,O,10000,.,.,.,1
AUT,1,1957,1957,10,1,26,O,9659,.,.,.,1
AUT,1,1957,1957,11,1,26,O,9187,.,.,.,1
AUT,1,1957,1957,12,1,26,O,9736,.,.,.,1
AUT,1,1957,1957,TOT,1,26,O,118712,.,.,.,1
AUT,1,1958,1958,1,1,26,O,10348,.,.,.,1
AUT,1,1958,1958,2,1,26,O,9989,.,.,.,1
AUT,1,1958,1958,3,1,26,O,11240,.,.,.,1
AUT,1,1958,1958,4,1,26,O,10186,.,.,.,1
AUT,1,1958,1958,5,1,26,O,10805,.,.,.,1
AUT,1,1958,1958,6,1,26,O,9420,.,.,.,1
AUT,1,1958,1958,7,1,26,O,9059,.,.,.,1
AUT,1,1958,1958,8,1,26,O,9148,.,.,.,1
AUT,1,1958,1958,9,1,26,O,10100,.,.,.,1
AUT,1,1958,1958,10,1,26,O,10027,.,.,.,1
AUT,1,1958,1958,11,1,26,O,9439,.,.,.,1
AUT,1,1958,1958,12,1,26,O,9994,.,.,.,1
AUT,1,1958,1958,TOT,1,26,O,119755,.,.,.,1
AUT,1,1959,1959,1,1,26,O,10802,.,.,.,1
AUT,1,1959,1959,2,1,26,O,10387,.,.,.,1
AUT,1,1959,1959,3,1,26,O,11504,.,.,.,1
AUT,1,1959,1959,4,1,26,O,10745,.,.,.,1
AUT,1,1959,1959,5,1,26,O,10560,.,.,.,1
AUT,1,1959,1959,6,1,26,O,10270,.,.,.,1
AUT,1,1959,1959,7,1,26,O,10184,.,.,.,1
AUT,1,1959,1959,8,1,26,O,10047,.,.,.,1
AUT,1,1959,1959,9,1,26,O,9892,.,.,.,1
AUT,1,1959,1959,10,1,26,O,10033,.,.,.,1
AUT,1,1959,1959,11,1,26,O,9870,.,.,.,1
AUT,1,1959,1959,12,1,26,O,10083,.,.,.,1
AUT,1,1959,1959,TOT,1,26,O,124377,.,.,.,1
AUT,1,1960,1960,1,1,26,O,10666,.,.,.,1
AUT,1,1960,1960,2,1,26,O,10790,.,.,.,1
AUT,1,1960,1960,3,1,26,O,11142,.,.,.,1
AUT,1,1960,1960,4,1,26,O,10716,.,.,.,1
AUT,1,1960,1960,5,1,26,O,11097,.,.,.,1
AUT,1,1960,1960,6,1,26,O,10540,.,.,.,1
AUT,1,1960,1960,7,1,26,O,10550,.,.,.,1
AUT,1,1960,1960,8,1,26,O,10567,.,.,.,1
AUT,1,1960,1960,9,1,26,O,10516,.,.,.,1
AUT,1,1960,1960,10,1,26,O,10064,.,.,.,1
AUT,1,1960,1960,11,1,26,O,9349,.,.,.,1
AUT,1,1960,1960,12,1,26,O,9948,.,.,.,1
AUT,1,1960,1960,TOT,1,26,O,125945,.,.,.,1
AUT,1,1961,1961,1,1,26,O,11372,.,.,.,1
AUT,1,1961,1961,2,1,26,O,10635,.,.,.,1
AUT,1,1961,1961,3,1,26,O,11949,.,.,.,1
AUT,1,1961,1961,4,1,26,O,11405,.,.,.,1
AUT,1,1961,1961,5,1,26,O,11367,.,.,.,1
AUT,1,1961,1961,6,1,26,O,10368,.,.,.,1
AUT,1,1961,1961,7,1,26,O,10693,.,.,.,1
AUT,1,1961,1961,8,1,26,O,10825,.,.,.,1
AUT,1,1961,1961,9,1,26,O,10757,.,.,.,1
AUT,1,1961,1961,10,1,26,O,10817,.,.,.,1
AUT,1,1961,1961,11,1,26,O,10296,.,.,.,1
AUT,1,1961,1961,12,1,26,O,11079,.,.,.,1
AUT,1,1961,1961,TOT,1,26,O,131563,.,.,.,1
AUT,1,1962,1962,1,1,26,O,11433,.,.,.,1
AUT,1,1962,1962,2,1,26,O,10893,.,.,.,1
AUT,1,1962,1962,3,1,26,O,11888,.,.,.,1
AUT,1,1962,1962,4,1,26,O,11492,.,.,.,1
AUT,1,1962,1962,5,1,26,O,11536,.,.,.,1
AUT,1,1962,1962,6,1,26,O,11011,.,.,.,1
AUT,1,1962,1962,7,1,26,O,10840,.,.,.,1
AUT,1,1962,1962,8,1,26,O,11012,.,.,.,1
AUT,1,1962,1962,9,1,26,O,10987,.,.,.,1
AUT,1,1962,1962,10,1,26,O,10680,.,.,.,1
AUT,1,1962,1962,11,1,26,O,10385,.,.,.,1
AUT,1,1962,1962,12,1,26,O,11096,.,.,.,1
AUT,1,1962,1962,TOT,1,26,O,133253,.,.,.,1
AUT,1,1963,1963,1,1,26,O,11805,.,.,.,1
AUT,1,1963,1963,2,1,26,O,11053,.,.,.,1
AUT,1,1963,1963,3,1,26,O,12765,.,.,.,1
AUT,1,1963,1963,4,1,26,O,11807,.,.,.,1
AUT,1,1963,1963,5,1,26,O,11912,.,.,.,1
AUT,1,1963,1963,6,1,26,O,11149,.,.,.,1
AUT,1,1963,1963,7,1,26,O,11183,.,.,.,1
AUT,1,1963,1963,8,1,26,O,10729,.,.,.,1
AUT,1,1963,1963,9,1,26,O,11303,.,.,.,1
AUT,1,1963,1963,10,1,26,O,10686,.,.,.,1
AUT,1,1963,1963,11,1,26,O,10148,.,.,.,1
AUT,1,1963,1963,12,1,26,O,10269,.,.,.,1
AUT,1,1963,1963,TOT,1,26,O,134809,.,.,.,1
AUT,1,1964,1964,1,1,26,O,11343,.,.,.,1
AUT,1,1964,1964,2,1,26,O,11482,.,.,.,1
AUT,1,1964,1964,3,1,26,O,12398,.,.,.,1
AUT,1,1964,1964,4,1,26,O,11397,.,.,.,1
AUT,1,1964,1964,5,1,26,O,11513,.,.,.,1
AUT,1,1964,1964,6,1,26,O,10834,.,.,.,1
AUT,1,1964,1964,7,1,26,O,11224,.,.,.,1
AUT,1,1964,1964,8,1,26,O,10991,.,.,.,1
AUT,1,1964,1964,9,1,26,O,11263,.,.,.,1
AUT,1,1964,1964,10,1,26,O,10731,.,.,.,1
AUT,1,1964,1964,11,1,26,O,10130,.,.,.,1
AUT,1,1964,1964,12,1,26,O,10535,.,.,.,1
AUT,1,1964,1964,TOT,1,26,O,133841,.,.,.,1
AUT,1,1965,1965,1,1,26,O,11378,.,.,.,1
AUT,1,1965,1965,2,1,26,O,11017,.,.,.,1
AUT,1,1965,1965,3,1,26,O,12002,.,.,.,1
AUT,1,1965,1965,4,1,26,O,11210,.,.,.,1
AUT,1,1965,1965,5,1,26,O,11323,.,.,.,1
AUT,1,1965,1965,6,1,26,O,10943,.,.,.,1
AUT,1,1965,1965,7,1,26,O,10521,.,.,.,1
AUT,1,1965,1965,8,1,26,O,10852,.,.,.,1
AUT,1,1965,1965,9,1,26,O,10437,.,.,.,1
AUT,1,1965,1965,10,1,26,O,10289,.,.,.,1
AUT,1,1965,1965,11,1,26,O,9878,.,.,.,1
AUT,1,1965,1965,12,1,26,O,10074,.,.,.,1
AUT,1,1965,1965,TOT,1,26,O,129924,.,.,.,1
AUT,1,1966,1966,1,1,26,O,10723,.,.,.,1
AUT,1,1966,1966,2,1,26,O,10415,.,.,.,1
AUT,1,1966,1966,3,1,26,O,11338,.,.,.,1
AUT,1,1966,1966,4,1,26,O,11140,.,.,.,1
AUT,1,1966,1966,5,1,26,O,11148,.,.,.,1
AUT,1,1966,1966,6,1,26,O,11005,.,.,.,1
AUT,1,1966,1966,7,1,26,O,10984,.,.,.,1
AUT,1,1966,1966,8,1,26,O,10647,.,.,.,1
AUT,1,1966,1966,9,1,26,O,10540,.,.,.,1
AUT,1,1966,1966,10,1,26,O,10448,.,.,.,1
AUT,1,1966,1966,11,1,26,O,9809,.,.,.,1
AUT,1,1966,1966,12,1,26,O,10380,.,.,.,1
AUT,1,1966,1966,TOT,1,26,O,128577,.,.,.,1
AUT,1,1967,1967,1,1,26,O,10993,.,.,.,1
AUT,1,1967,1967,2,1,26,O,10671,.,.,.,1
AUT,1,1967,1967,3,1,26,O,11228,.,.,.,1
AUT,1,1967,1967,4,1,26,O,10880,.,.,.,1
AUT,1,1967,1967,5,1,26,O,11076,.,.,.,1
AUT,1,1967,1967,6,1,26,O,10403,.,.,.,1
AUT,1,1967,1967,7,1,26,O,10507,.,.,.,1
AUT,1,1967,1967,8,1,26,O,10623,.,.,.,1
AUT,1,1967,1967,9,1,26,O,10437,.,.,.,1
AUT,1,1967,1967,10,1,26,O,10514,.,.,.,1
AUT,1,1967,1967,11,1,26,O,9716,.,.,.,1
AUT,1,1967,1967,12,1,26,O,10356,.,.,.,1
AUT,1,1967,1967,TOT,1,26,O,127404,.,.,.,1
AUT,1,1968,1968,1,1,26,O,11197,.,.,.,1
AUT,1,1968,1968,2,1,26,O,10694,.,.,.,1
AUT,1,1968,1968,3,1,26,O,11190,.,.,.,1
AUT,1,1968,1968,4,1,26,O,10913,.,.,.,1
AUT,1,1968,1968,5,1,26,O,10734,.,.,.,1
AUT,1,1968,1968,6,1,26,O,10270,.,.,.,1
AUT,1,1968,1968,7,1,26,O,10715,.,.,.,1
AUT,1,1968,1968,8,1,26,O,10567,.,.,.,1
AUT,1,1968,1968,9,1,26,O,10374,.,.,.,1
AUT,1,1968,1968,10,1,26,O,9601,.,.,.,1
AUT,1,1968,1968,11,1,26,O,9498,.,.,.,1
AUT,1,1968,1968,12,1,26,O,10362,.,.,.,1
AUT,1,1968,1968,TOT,1,26,O,126115,.,.,.,1
AUT,1,1969,1969,1,1,26,O,10987,.,.,.,1
AUT,1,1969,1969,2,1,26,O,10078,.,.,.,1
AUT,1,1969,1969,3,1,26,O,11106,.,.,.,1
AUT,1,1969,1969,4,1,26,O,10454,.,.,.,1
AUT,1,1969,1969,5,1,26,O,10579,.,.,.,1
AUT,1,1969,1969,6,1,26,O,9958,.,.,.,1
AUT,1,1969,1969,7,1,26,O,10138,.,.,.,1
AUT,1,1969,1969,8,1,26,O,9994,.,.,.,1
AUT,1,1969,1969,9,1,26,O,9958,.,.,.,1
AUT,1,1969,1969,10,1,26,O,9504,.,.,.,1
AUT,1,1969,1969,11,1,26,O,9092,.,.,.,1
AUT,1,1969,1969,12,1,26,O,9529,.,.,.,1
AUT,1,1969,1969,TOT,1,26,O,121377,.,.,.,1
AUT,1,1970,1970,1,1,26,O,9759,.,.,.,1
AUT,1,1970,1970,2,1,26,O,9271,.,.,.,1
AUT,1,1970,1970,3,1,26,O,10307,.,.,.,1
AUT,1,1970,1970,4,1,26,O,9924,.,.,.,1
AUT,1,1970,1970,5,1,26,O,9750,.,.,.,1
AUT,1,1970,1970,6,1,26,O,9375,.,.,.,1
AUT,1,1970,1970,7,1,26,O,9611,.,.,.,1
AUT,1,1970,1970,8,1,26,O,9336,.,.,.,1
AUT,1,1970,1970,9,1,26,O,8712,.,.,.,1
AUT,1,1970,1970,10,1,26,O,8498,.,.,.,1
AUT,1,1970,1970,11,1,26,O,8615,.,.,.,1
AUT,1,1970,1970,12,1,26,O,9143,.,.,.,1
AUT,1,1970,1970,TOT,1,26,O,112301,.,.,.,1
AUT,1,1971,1971,1,1,26,O,9507,.,.,.,1
AUT,1,1971,1971,2,1,26,O,8924,.,.,.,1
AUT,1,1971,1971,3,1,26,O,10034,.,.,.,1
AUT,1,1971,1971,4,1,26,O,9157,.,.,.,1
AUT,1,1971,1971,5,1,26,O,9466,.,.,.,1
AUT,1,1971,1971,6,1,26,O,8818,.,.,.,1
AUT,1,1971,1971,7,1,26,O,9289,.,.,.,1
AUT,1,1971,1971,8,1,26,O,8935,.,.,.,1
AUT,1,1971,1971,9,1,26,O,8981,.,.,.,1
AUT,1,1971,1971,10,1,26,O,8754,.,.,.,1
AUT,1,1971,1971,11,1,26,O,8172,.,.,.,1
AUT,1,1971,1971,12,1,26,O,8473,.,.,.,1
AUT,1,1971,1971,TOT,1,26,O,108510,.,.,.,1
AUT,1,1972,1972,1,1,26,O,9187,.,.,.,1
AUT,1,1972,1972,2,1,26,O,8893,.,.,.,1
AUT,1,1972,1972,3,1,26,O,9349,.,.,.,1
AUT,1,1972,1972,4,1,26,O,8540,.,.,.,1
AUT,1,1972,1972,5,1,26,O,8924,.,.,.,1
AUT,1,1972,1972,6,1,26,O,8604,.,.,.,1
AUT,1,1972,1972,7,1,26,O,9036,.,.,.,1
AUT,1,1972,1972,8,1,26,O,8785,.,.,.,1
AUT,1,1972,1972,9,1,26,O,8287,.,.,.,1
AUT,1,1972,1972,10,1,26,O,8126,.,.,.,1
AUT,1,1972,1972,11,1,26,O,7919,.,.,.,1
AUT,1,1972,1972,12,1,26,O,8383,.,.,.,1
AUT,1,1972,1972,TOT,1,26,O,104033,.,.,.,1
AUT,1,1973,1973,1,1,26,O,8750,.,.,.,1
AUT,1,1973,1973,2,1,26,O,8119,.,.,.,1
AUT,1,1973,1973,3,1,26,O,8484,.,.,.,1
AUT,1,1973,1973,4,1,26,O,8223,.,.,.,1
AUT,1,1973,1973,5,1,26,O,8344,.,.,.,1
AUT,1,1973,1973,6,1,26,O,8063,.,.,.,1
AUT,1,1973,1973,7,1,26,O,8621,.,.,.,1
AUT,1,1973,1973,8,1,26,O,8279,.,.,.,1
AUT,1,1973,1973,9,1,26,O,7977,.,.,.,1
AUT,1,1973,1973,10,1,26,O,7723,.,.,.,1
AUT,1,1973,1973,11,1,26,O,7585,.,.,.,1
AUT,1,1973,1973,12,1,26,O,7873,.,.,.,1
AUT,1,1973,1973,TOT,1,26,O,98041,.,.,.,1
AUT,1,1974,1974,1,1,26,O,8545,.,.,.,1
AUT,1,1974,1974,2,1,26,O,7672,.,.,.,1
AUT,1,1974,1974,3,1,26,O,8857,.,.,.,1
AUT,1,1974,1974,4,1,26,O,8136,.,.,.,1
AUT,1,1974,1974,5,1,26,O,8359,.,.,.,1
AUT,1,1974,1974,6,1,26,O,7923,.,.,.,1
AUT,1,1974,1974,7,1,26,O,8413,.,.,.,1
AUT,1,1974,1974,8,1,26,O,8280,.,.,.,1
AUT,1,1974,1974,9,1,26,O,7996,.,.,.,1
AUT,1,1974,1974,10,1,26,O,7882,.,.,.,1
AUT,1,1974,1974,11,1,26,O,7685,.,.,.,1
AUT,1,1974,1974,12,1,26,O,7682,.,.,.,1
AUT,1,1974,1974,TOT,1,26,O,97430,.,.,.,1
AUT,1,1975,1975,1,1,26,O,8343,.,.,.,1
AUT,1,1975,1975,2,1,26,O,7682,.,.,.,1
AUT,1,1975,1975,3,1,26,O,8599,.,.,.,1
AUT,1,1975,1975,4,1,26,O,8276,.,.,.,1
AUT,1,1975,1975,5,1,26,O,8208,.,.,.,1
AUT,1,1975,1975,6,1,26,O,7926,.,.,.,1
AUT,1,1975,1975,7,1,26,O,8060,.,.,.,1
AUT,1,1975,1975,8,1,26,O,7738,.,.,.,1
AUT,1,1975,1975,9,1,26,O,7580,.,.,.,1
AUT,1,1975,1975,10,1,26,O,6965,.,.,.,1
AUT,1,1975,1975,11,1,26,O,6942,.,.,.,1
AUT,1,1975,1975,12,1,26,O,7438,.,.,.,1
AUT,1,1975,1975,TOT,1,26,O,93757,.,.,.,1
AUT,1,1976,1976,1,1,26,O,8047,.,.,.,1
AUT,1,1976,1976,2,1,26,O,7390,.,.,.,1
AUT,1,1976,1976,3,1,26,O,7679,.,.,.,1
AUT,1,1976,1976,4,1,26,O,7278,.,.,.,1
AUT,1,1976,1976,5,1,26,O,7514,.,.,.,1
AUT,1,1976,1976,6,1,26,O,7231,.,.,.,1
AUT,1,1976,1976,7,1,26,O,7318,.,.,.,1
AUT,1,1976,1976,8,1,26,O,7382,.,.,.,1
AUT,1,1976,1976,9,1,26,O,7162,.,.,.,1
AUT,1,1976,1976,10,1,26,O,7002,.,.,.,1
AUT,1,1976,1976,11,1,26,O,6719,.,.,.,1
AUT,1,1976,1976,12,1,26,O,6724,.,.,.,1
AUT,1,1976,1976,TOT,1,26,O,87446,.,.,.,1
AUT,1,1977,1977,1,1,26,O,7259,.,.,.,1
AUT,1,1977,1977,2,1,26,O,6846,.,.,.,1
AUT,1,1977,1977,3,1,26,O,7814,.,.,.,1
AUT,1,1977,1977,4,1,26,O,7161,.,.,.,1
AUT,1,1977,1977,5,1,26,O,7390,.,.,.,1
AUT,1,1977,1977,6,1,26,O,7204,.,.,.,1
AUT,1,1977,1977,7,1,26,O,7175,.,.,.,1
AUT,1,1977,1977,8,1,26,O,7163,.,.,.,1
AUT,1,1977,1977,9,1,26,O,7101,.,.,.,1
AUT,1,1977,1977,10,1,26,O,7029,.,.,.,1
AUT,1,1977,1977,11,1,26,O,6675,.,.,.,1
AUT,1,1977,1977,12,1,26,O,6778,.,.,.,1
AUT,1,1977,1977,TOT,1,26,O,85595,.,.,.,1
AUT,1,1978,1978,1,1,26,O,7157,.,.,.,1
AUT,1,1978,1978,2,1,26,O,6821,.,.,.,1
AUT,1,1978,1978,3,1,26,O,7549,.,.,.,1
AUT,1,1978,1978,4,1,26,O,7209,.,.,.,1
AUT,1,1978,1978,5,1,26,O,7416,.,.,.,1
AUT,1,1978,1978,6,1,26,O,7063,.,.,.,1
AUT,1,1978,1978,7,1,26,O,7378,.,.,.,1
AUT,1,1978,1978,8,1,26,O,7054,.,.,.,1
AUT,1,1978,1978,9,1,26,O,7149,.,.,.,1
AUT,1,1978,1978,10,1,26,O,6858,.,.,.,1
AUT,1,1978,1978,11,1,26,O,6763,.,.,.,1
AUT,1,1978,1978,12,1,26,O,6985,.,.,.,1
AUT,1,1978,1978,TOT,1,26,O,85402,.,.,.,1
AUT,1,1979,1979,1,1,26,O,7554,.,.,.,1
AUT,1,1979,1979,2,1,26,O,6842,.,.,.,1
AUT,1,1979,1979,3,1,26,O,7534,.,.,.,1
AUT,1,1979,1979,4,1,26,O,7443,.,.,.,1
AUT,1,1979,1979,5,1,26,O,7686,.,.,.,1
AUT,1,1979,1979,6,1,26,O,7091,.,.,.,1
AUT,1,1979,1979,7,1,26,O,7281,.,.,.,1
AUT,1,1979,1979,8,1,26,O,7200,.,.,.,1
AUT,1,1979,1979,9,1,26,O,6946,.,.,.,1
AUT,1,1979,1979,10,1,26,O,7075,.,.,.,1
AUT,1,1979,1979,11,1,26,O,6758,.,.,.,1
AUT,1,1979,1979,12,1,26,O,6978,.,.,.,1
AUT,1,1979,1979,TOT,1,26,O,86388,.,.,.,1
AUT,1,1980,1980,1,1,26,O,7481,.,.,.,1
AUT,1,1980,1980,2,1,26,O,7094,.,.,.,1
AUT,1,1980,1980,3,1,26,O,7628,.,.,.,1
AUT,1,1980,1980,4,1,26,O,7499,.,.,.,1
AUT,1,1980,1980,5,1,26,O,7796,.,.,.,1
AUT,1,1980,1980,6,1,26,O,7362,.,.,.,1
AUT,1,1980,1980,7,1,26,O,7802,.,.,.,1
AUT,1,1980,1980,8,1,26,O,7543,.,.,.,1
AUT,1,1980,1980,9,1,26,O,7859,.,.,.,1
AUT,1,1980,1980,10,1,26,O,7717,.,.,.,1
AUT,1,1980,1980,11,1,26,O,7535,.,.,.,1
AUT,1,1980,1980,12,1,26,O,7556,.,.,.,1
AUT,1,1980,1980,TOT,1,26,O,90872,.,.,.,1
AUT,1,1981,1981,1,1,26,O,7890,.,.,.,1
AUT,1,1981,1981,2,1,26,O,7501,.,.,.,1
AUT,1,1981,1981,3,1,26,O,8023,.,.,.,1
AUT,1,1981,1981,4,1,26,O,7836,.,.,.,1
AUT,1,1981,1981,5,1,26,O,7852,.,.,.,1
AUT,1,1981,1981,6,1,26,O,7717,.,.,.,1
AUT,1,1981,1981,7,1,26,O,8114,.,.,.,1
AUT,1,1981,1981,8,1,26,O,7989,.,.,.,1
AUT,1,1981,1981,9,1,26,O,7857,.,.,.,1
AUT,1,1981,1981,10,1,26,O,7770,.,.,.,1
AUT,1,1981,1981,11,1,26,O,7693,.,.,.,1
AUT,1,1981,1981,12,1,26,O,7700,.,.,.,1
AUT,1,1981,1981,TOT,1,26,O,93942,.,.,.,1
AUT,1,1982,1982,1,1,26,O,8142,.,.,.,1
AUT,1,1982,1982,2,1,26,O,7407,.,.,.,1
AUT,1,1982,1982,3,1,26,O,8114,.,.,.,1
