PopName,Area,Sex,Age,AgeInterval,Type,Day,Month,Year,RefCode,Access,Population,NoteCode1,NoteCode2,NoteCode3,LDB
AUS,1,f,75,1,O,30,6,1921,6,O,5100,.,.,.,1
AUS,1,f,76,1,O,30,6,1921,6,O,4500,.,.,.,1
AUS,1,f,77,1,O,30,6,1921,6,O,4300,.,.,.,1
AUS,1,f,78,1,O,30,6,1921,6,O,3600,.,.,.,1
AUS,1,f,79,1,O,30,6,1921,6,O,3200,.,.,.,1
AUS,1,f,80,1,O,30,6,1921,6,O,2800,.,.,.,1
AUS,1,f,81,1,O,30,6,1921,6,O,2400,.,.,.,1
AUS,1,f,82,1,O,30,6,1921,6,O,1900,.,.,.,1
AUS,1,f,83,1,O,30,6,1921,6,O,1700,.,.,.,1
AUS,1,f,84,1,O,30,6,1921,6,O,1500,.,.,.,1
AUS,1,f,85,+,O,30,6,1921,6,O,5500,.,.,.,1
AUS,1,m,0,1,O,30,6,1921,6,O,67500,.,.,.,1
AUS,1,m,1,1,O,30,6,1921,6,O,61500,.,.,.,1
AUS,1,m,2,1,O,30,6,1921,6,O,58200,.,.,.,1
AUS,1,m,3,1,O,30,6,1921,6,O,59400,.,.,.,1
AUS,1,m,4,1,O,30,6,1921,6,O,60700,.,.,.,1
AUS,1,m,5,1,O,30,6,1921,6,O,60600,.,.,.,1
AUS,1,m,6,1,O,30,6,1921,6,O,62600,.,.,.,1
AUS,1,m,7,1,O,30,6,1921,6,O,61700,.,.,.,1
AUS,1,m,8,1,O,30,6,1921,6,O,59500,.,.,.,1
AUS,1,m,9,1,O,30,6,1921,6,O,57800,.,.,.,1
AUS,1,m,10,1,O,30,6,1921,6,O,56100,.,.,.,1
AUS,1,m,11,1,O,30,6,1921,6,O,55600,.,.,.,1
AUS,1,m,12,1,O,30,6,1921,6,O,53400,.,.,.,1
AUS,1,m,13,1,O,30,6,1921,6,O,52400,.,.,.,1
AUS,1,m,14,1,O,30,6,1921,6,O,51100,.,.,.,1
AUS,1,m,15,1,O,30,6,1921,6,O,50800,.,.,.,1
AUS,1,m,16,1,O,30,6,1921,6,O,49300,.,.,.,1
AUS,1,m,17,1,O,30,6,1921,6,O,46100,.,.,.,1
AUS,1,m,18,1,O,30,6,1921,6,O,45600,.,.,.,1
AUS,1,m,19,1,O,30,6,1921,6,O,46000,.,.,.,1
AUS,1,m,20,1,O,30,6,1921,6,O,45800,.,.,.,1
AUS,1,m,21,1,O,30,6,1921,6,O,46200,.,.,.,1
AUS,1,m,22,1,O,30,6,1921,6,O,42900,.,.,.,1
AUS,1,m,23,1,O,30,6,1921,6,O,43000,.,.,.,1
AUS,1,m,24,1,O,30,6,1921,6,O,42200,.,.,.,1
AUS,1,m,25,1,O,30,6,1921,6,O,43700,.,.,.,1
AUS,1,m,26,1,O,30,6,1921,6,O,43800,.,.,.,1
AUS,1,m,27,1,O,30,6,1921,6,O,45000,.,.,.,1
AUS,1,m,28,1,O,30,6,1921,6,O,45700,.,.,.,1
AUS,1,m,29,1,O,30,6,1921,6,O,46500,.,.,.,1
AUS,1,m,30,1,O,30,6,1921,6,O,46000,.,.,.,1
AUS,1,m,31,1,O,30,6,1921,6,O,46100,.,.,.,1
AUS,1,m,32,1,O,30,6,1921,6,O,46500,.,.,.,1
AUS,1,m,33,1,O,30,6,1921,6,O,45300,.,.,.,1
AUS,1,m,34,1,O,30,6,1921,6,O,43200,.,.,.,1
AUS,1,m,35,1,O,30,6,1921,6,O,42700,.,.,.,1
AUS,1,m,36,1,O,30,6,1921,6,O,41500,.,.,.,1
AUS,1,m,37,1,O,30,6,1921,6,O,40000,.,.,.,1
AUS,1,m,38,1,O,30,6,1921,6,O,37500,.,.,.,1
AUS,1,m,39,1,O,30,6,1921,6,O,37200,.,.,.,1
AUS,1,m,40,1,O,30,6,1921,6,O,36800,.,.,.,1
AUS,1,m,41,1,O,30,6,1921,6,O,36300,.,.,.,1
AUS,1,m,42,1,O,30,6,1921,6,O,34000,.,.,.,1
AUS,1,m,43,1,O,30,6,1921,6,O,32500,.,.,.,1
AUS,1,m,44,1,O,30,6,1921,6,O,31000,.,.,.,1
AUS,1,m,45,1,O,30,6,1921,6,O,30400,.,.,.,1
AUS,1,m,46,1,O,30,6,1921,6,O,29600,.,.,.,1
AUS,1,m,47,1,O,30,6,1921,6,O,29200,.,.,.,1
AUS,1,m,48,1,O,30,6,1921,6,O,28300,.,.,.,1
AUS,1,m,49,1,O,30,6,1921,6,O,28800,.,.,.,1
AUS,1,m,50,1,O,30,6,1921,6,O,28800,.,.,.,1
AUS,1,m,51,1,O,30,6,1921,6,O,28400,.,.,.,1
AUS,1,m,52,1,O,30,6,1921,6,O,27000,.,.,.,1
AUS,1,m,53,1,O,30,6,1921,6,O,25800,.,.,.,1
AUS,1,m,54,1,O,30,6,1921,6,O,25000,.,.,.,1
AUS,1,m,55,1,O,30,6,1921,6,O,24700,.,.,.,1
AUS,1,m,56,1,O,30,6,1921,6,O,24600,.,.,.,1
AUS,1,m,57,1,O,30,6,1921,6,O,23700,.,.,.,1
AUS,1,m,58,1,O,30,6,1921,6,O,22800,.,.,.,1
AUS,1,m,59,1,O,30,6,1921,6,O,21600,.,.,.,1
AUS,1,m,60,1,O,30,6,1921,6,O,20800,.,.,.,1
AUS,1,m,61,1,O,30,6,1921,6,O,19800,.,.,.,1
AUS,1,m,62,1,O,30,6,1921,6,O,17900,.,.,.,1
AUS,1,m,63,1,O,30,6,1921,6,O,16600,.,.,.,1
AUS,1,m,64,1,O,30,6,1921,6,O,15900,.,.,.,1
AUS,1,m,65,1,O,30,6,1921,6,O,14700,.,.,.,1
AUS,1,m,66,1,O,30,6,1921,6,O,13200,.,.,.,1
AUS,1,m,67,1,O,30,6,1921,6,O,11200,.,.,.,1
AUS,1,m,68,1,O,30,6,1921,6,O,9600,.,.,.,1
AUS,1,m,69,1,O,30,6,1921,6,O,8600,.,.,.,1
AUS,1,m,70,1,O,30,6,1921,6,O,8200,.,.,.,1
AUS,1,m,71,1,O,30,6,1921,6,O,7500,.,.,.,1
AUS,1,m,72,1,O,30,6,1921,6,O,6700,.,.,.,1
