PopName,Area,Year,YearReg,Month,Vital,RefCode,Access,Births,NoteCode1,NoteCode2,NoteCode3,LDB
KOR,1,2019,2019,11,1,4,O,23727,.,.,.,1
KOR,1,2019,2019,12,1,4,O,21228,.,.,.,1
KOR,1,2019,2019,TOT,1,2,O,302676,.,.,.,1
KOR,1,2020,2020,1,1,4,O,26646,.,.,.,1
KOR,1,2020,2020,2,1,4,O,22759,.,.,.,1
KOR,1,2020,2020,3,1,4,O,24190,.,.,.,1
KOR,1,2020,2020,4,1,4,O,23299,.,.,.,1
KOR,1,2020,2020,5,1,4,O,22847,.,.,.,1
KOR,1,2020,2020,6,1,4,O,22117,.,.,.,1
KOR,1,2020,2020,7,1,4,O,22999,.,.,.,1
KOR,1,2020,2020,8,1,4,O,22402,.,.,.,1
KOR,1,2020,2020,9,1,4,O,23499,.,.,.,1
KOR,1,2020,2020,10,1,4,O,21884,.,.,.,1
KOR,1,2020,2020,11,1,4,O,20054,.,.,.,1
KOR,1,2020,2020,12,1,4,O,19641,.,.,.,1
KOR,1,2020,2020,TOT,1,2,O,272337,.,.,.,1
KOR,1,2021,2021,1,1,6,O,24894,.,.,.,1
KOR,1,2021,2021,2,1,6,O,21306,.,.,.,1
KOR,1,2021,2021,3,1,6,O,23925,.,.,.,1
KOR,1,2021,2021,4,1,6,O,22703,.,.,.,1
KOR,1,2021,2021,5,1,6,O,21922,.,.,.,1
KOR,1,2021,2021,6,1,6,O,21504,.,.,.,1
KOR,1,2021,2021,7,1,6,O,22364,.,.,.,1
KOR,1,2021,2021,8,1,6,O,22282,.,.,.,1
KOR,1,2021,2021,9,1,6,O,21905,.,.,.,1
KOR,1,2021,2021,10,1,6,O,20749,.,.,.,1
KOR,1,2021,2021,11,1,6,O,19829,.,.,.,1
KOR,1,2021,2021,12,1,6,O,17179,.,.,.,1
KOR,1,2021,2021,TOT,1,6,O,260562,.,.,.,1
KOR,1,2022,2022,1,1,6,O,24637,.,.,.,1
KOR,1,2022,2022,2,1,6,O,20702,.,.,.,1
KOR,1,2022,2022,3,1,6,O,23000,.,.,.,1
KOR,1,2022,2022,4,1,6,O,21164,.,.,.,1
KOR,1,2022,2022,5,1,6,O,20070,.,.,.,1
KOR,1,2022,2022,6,1,6,O,18915,.,.,.,1
KOR,1,2022,2022,7,1,6,O,20475,.,.,.,1
KOR,1,2022,2022,8,1,6,O,21782,.,.,.,1
KOR,1,2022,2022,9,1,6,O,21918,.,.,.,1
KOR,1,2022,2022,10,1,6,O,20646,.,.,.,1
KOR,1,2022,2022,11,1,6,O,18981,.,.,.,1
KOR,1,2022,2022,12,1,6,O,16896,.,.,.,1
KOR,1,2022,2022,TOT,1,6,O,249186,.,.,.,1
KOR,1,2023,2023,1,1,6,O,23198,.,.,.,1
KOR,1,2023,2023,2,1,6,O,20012,.,.,.,1
KOR,1,2023,2023,3,1,6,O,21193,.,.,.,1
KOR,1,2023,2023,4,1,6,O,18515,.,.,.,1
KOR,1,2023,2023,5,1,6,O,19047,.,.,.,1
KOR,1,2023,2023,6,1,6,O,18585,.,.,.,1
KOR,1,2023,2023,7,1,6,O,19085,.,.,.,1
KOR,1,2023,2023,8,1,6,O,18974,.,.,.,1
KOR,1,2023,2023,9,1,6,O,18706,.,.,.,1
KOR,1,2023,2023,10,1,6,O,18878,.,.,.,1
KOR,1,2023,2023,11,1,6,O,17530,.,.,.,1
KOR,1,2023,2023,12,1,6,O,16305,.,.,.,1
KOR,1,2023,2023,TOT,1,6,O,230028,.,.,.,1
